Hash,model
86d6faac0dd509d2237dfc49a1315d0011373618,0.9999531264483003
873908e952c383394940460d81669338ffe9c36b,0.9976678413684003
877dbc6471adff0739aecbc281c805b3048b2a58,0.8871239351606512
8790d1dec74eaaad4222d42eb6e01b66061a877e,0.9994617974868143
87d36b743aa038ef851a63d5a6c337fadcdc8b8f,0.997730104560667
87d45d808759a5a614508a65d71e497d03ca139f,0.9787434725728211
8841e0e66ed25a53689e4323c498520704ceb406,0.9907722922491151
88b563cf35ade6b35cbbc4f40830fda9d7d6a1c9,0.9999775272938969
894db39f7f4dd05d5ab0cbdf6683aa400ac920d0,0.999961491207228
897202d45582663dd80070513621036db9f0db53,0.9973589080222388
8a1c9da427aa6f155aaa44acd2708f79db93e1d1,0.9961355442266627
8a4a88c4342cbdd703e147bbd7878a51fa0b603a,0.9999081275822872
8a906df9ada755b3db587795a07628baa05dfd74,0.999879209961276
8af7e186f0cd41b0629a2456039c270c204634bb,0.9877000988470601
8b2125290c6397c625d31dd8645f8881bf808c50,0.985246229252605
8b40a25fff75c95ca4df8302009e7def505d61ba,0.9937794017696292
8b8bd78c1ca9f3a23e5b7dcad27a9bde5a517cfa,0.9999669703344891
8cb1fe61fcce2f30782698988bae890106bde2c7,0.9976641400792138
8cdc86e1938f88ff8379a39f9da5e8a403259c2f,0.9999627933328579
8d9e4e7e473f0bf19630ea3cd4f17074ef9276a9,0.9998880290040087
8da6a90264f11ade3077e3ec214bc9995e17e14c,0.9987481625507261
8e476646c90ff8b1a90540c08a16553547495d0d,0.9993541412192022
8e5a4b00102a5edb34faae3d70933b035f610682,0.9161045198719046
8e5a609efaddaef88d77152bfe534f9cf15d1dc3,0.9999540346936743
8eaaa1ff4980f81b7e2647a3b3635db1a59fbe86,0.8349954476055609
8ec622c41fce4be2348c7d872d92e22fb99315a0,0.9983907950342755
8ed86d28b47d580151538ef7312aadff9e3c9c31,0.99985685422337
8f04336b2978b5342b5cd8a74d6c0fd86703e0cd,0.9930679821272037
8f9d176f5c0b86f6ff911848969a90c0bc8dd2af,0.9980554719440836
9079206613f9ef68ece08992beeeb5eb856fa0ec,0.9836829171462456
914862cfd38d95e5824c3301b841d4fbabf4fa07,0.70743644441836
91e81219e104ba7c6eb207c560e1929b89d63fcb,0.9992039397961086
91f053feb8783da981f31d8213f2fe14f92b02fb,0.998249894810272
92183586810eb54d065cd581e01e99c80956b7fa,0.9999969528978281
93639dc8d1226e98ac40a4315bb26ea96a09e656,0.9995691119081375
93b03c51933fb2ae623bf4eaad79f5004c09f7d6,0.9999038256075468
93c7654373cc42df94be5f32b722c7cb5d3fdcd1,0.9998789249347879
94226c24e7e007ecc8810dbf0f907b3491a1621d,0.9942683337878617
9452262299fa9885cc97e1e49acc44c898703920,0.9966549547201099
946bf75ea8b905bee551ff7aa3eb7e3158de3358,0.9991848899947333
95b67e673d9c40d2d3f86d4785fdef1520cd4dc8,0.9999034664337086
9607d1f948b1606e8a2ad407338bc09645d41fcd,0.9999900822464477
96ddb4a301930e1c051919b441ea809bb85dfc5f,0.9992206516870853
97ea6dad04c3a91e3f4296d44df07eb62a92b632,0.9998959203701262
97f36d14a9e4f7759ee7c6212aee8f6855de0dfb,0.999060676878719
98358294586d02a3f0328e2537317e27fb07fe80,0.9908359360735265
98afa42e7129bfd7e48d4a8e33b5a94e71f0ae27,0.9982201473793343
98eddbd1218f13364c779e949d28c3585e72490f,0.9999015487716938
98fa7c1a92b57ffddc9c0d4817de73c54b998716,0.9782253563759226
995529b6e0c9f895e4cda8af1c56e973b820833c,0.9994936160070688
99c8e2f3b123e5454a26641bb4ab1fc30debab2f,0.9998863257000536
99d0c9a7d790e0bb9cf77ee650ade4d376733997,0.9990852161496803
9b0928a35810bec774d796ca4c32d06bea5b3a46,0.999982246130914
9b291a42c1e3ac8149382bee1bec8b4b965f9767,0.9991788207460781
9bd13002513c4da41d33f5b4719c0a4a8e383a7f,0.999960328508841
9c1b08211a76599faa4a6763b8c564f85d586b36,0.9952399579834482
9c232dddc3bd3fba6ff80b788e0a8e485d284802,0.9996749928862876
9c89843a09f6a86db9814acafd21b5ddfebd2a70,0.9999122896208129
9cc4425dab1415d3e7a8705c418fa468d46e5709,0.7538047779522837
9d2513b647bb6a658771f47140c5a08a1eab5215,0.9998336648390196
9e9cc74af72f1c0d76e733cea7eb4b45464b74b1,0.9998671103780876
a08461e3c636c8a6c80564fa785e36938ce0d37b,0.9992574574022711
a0b92f52b88ef73b1dadcec68f9194104b5fae9f,0.9997990760994936
a109d48e48c6d557216d14d472df13ebf7a98258,0.9986614353178506
a11993775204cd6a7e2a16c350b6b2f5bd3933d0,0.998481681717816
a2cd95eec7c6a54e0ef0e1bd8874d0f285b30ea9,0.9945145144626868
a2f851c62884a6b5f8a0992ed52d653ab25186ef,0.9788393720893953
a318b5b4b76abc8a009bff4063cc65f94f68f7b6,0.9997570886561529
a31d4e16bf8a39f654272a1186dba2dda26ab921,0.9967869505334053
a33d5bfe958304260cbcaadccc9a9b9fd883c7d6,0.9996416834149827
a33eb1dd4266e6e38371c047ab5b2df678e3fc69,0.9964278978274631
a3fd61e1a1e00f58cc76ede877bfe5c09131a318,0.9986449652604459
a4289b6baaabb9e61beae114c433c65eceac82c0,0.9989941291213352
a5874f68db2c06438a807d2ceb889a1c0c3e0250,0.9987932300916914
a5ba9beab41879aaf8584a40a866ee6a563460e5,0.9984119903800263
a5e7fcb9d1ddca3817bf1da7ff659b864b17fd08,0.9997558898736351
a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,0.9985012621518993
a70bab44796e190d5b81ce48ee3d7b579add02c0,0.9744157088837663
a760f3f29621dc967f9161e6b98e9b4253802d01,0.9999131206618838
a76c83ec3911e7aacf44afa67bba432971c91426,0.9979584929952335
a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,0.9998072641894341
a80d0929f0e540375f0ed86f4814fbdf4a3e9d57,0.9952394365422735
a89a09379d8d22efdefd9f06f1c4f04c80da5c65,0.9749953804970869
a8c12cdde4bd889ee75aedfad680095c8b4b368c,0.9911934773342773
a9cbbc0c5e966b85b4bbcf2e52c86d386f582659,0.9999613199432037
a9f4a91ab2aeeafcd2a4ee9f94346b1e9ac2c314,0.9990963379940893
ab27da7cb68e82b2fe88303b2c494b81b51ea00e,0.9024370444766571
ab3f566ae6fd6534a1c055e58f78023adee8950f,0.9993779676888305
abafaceb25426f21ea26ee3fb9b94325c9e88909,0.9998923996797753
abdab65ebac1dcc3769ddabaa982836cb4534eea,0.9996577116288978
acdef6557d6763ec1aedeb66dc66cc9aed32414d,0.9997797010063114
ad505fae33afb30b008b05493274a86b90dfb19c,0.9997227784402756
adcca6d32d0070fd5d63075d79551b05151c3cc7,0.9998795982243394
addd510d21a0e0ab961149983a2048af43a0483d,0.9996164977840704
ae3eb63414d8c1bb606efb9cb03881f29fd8027b,0.9976093440807816
ae7b1bcd96c25f6820f444a16cd22414a586e053,0.9996727713476599
ae86fd278c46d1854805f6bf3e5684311624475f,0.9999470623926687
aea12897917586982782925dc7f1eab8fa6a1755,0.9998497399337428
aea61daae30d61728a2a6084c70a811ca28c96bc,0.999792967670406
af16bf2f97c583b1ded277f88daace8aa697e979,0.9998684604909377
afcde28f2368d924f94fa1f8708c2c5f17ff32cd,0.9999926304969632
b0ac59c485a138a6b2317849ecf96dbc52f951a3,0.9973809536623223
b1c80dcc915b6ddb8ab38725799907c38161d41a,0.999937208309432
b1fc0eed638428c4ebb592bb082a56349e3ffb86,0.7284335112776027
b25da10caa7a59ab3852397e0225b2d6b06baf06,0.9994744669309751
b26b6360f69dcee0df4d90f771fe774343c45ffd,0.9998929402776867
b33ef0c69b7b722cf5c9fcfbf4d94eff3321f830,0.9998259936555036
b36befbb28dc10fbcbc14893f74819f934662c94,0.9997843757826194
b3b7552ad4cb087f2533f45f05c840503002203e,0.9995775422477662
b3f286744e37fc801b77c2b7f9dba836e165945c,0.9999682494330862
b42f31b4f2b7535a440ab5c69b9095a55a21b65e,0.9706746446399954
b4c53ab08f024721dbfd105417381ec5ddaa22b7,0.9991965387721109
b4f496a2403e5b6d4f51db6bad2312e52530775d,0.9997678300649908
b530666ea2bc067cab6bc2d1973e207b3989577c,0.9997423845081957
b57949f2759ef72fe986ab28e641f624ddef6661,0.9997120564133586
b5ea56e506a34fced51a7d2a2ac27c60375d6fd5,0.9995542651080601
b5ef7b1f4c6538de293db7dd22a80c98b1bdfb85,0.9995788233131285
b70d573788bac5c497e7da782393931e1f14e4f9,0.9997566618289697
b7eebc972a501f45dc75ca927257bb6f54df7023,0.9765360839830213
b8680d73f8e76c547c95030fd437249ce2a5c257,0.9888502947875693
b8ccf1e6e3c398a1df0e5cadefc8943cc23ab12c,0.9998459088122621
b8d67a7874f0a5c395e78cdae43749f5af4ea92b,0.9998502608343496
b97cec1c31d581cd745f57dd7b32e2171242a444,0.9999026743551084
b9a3504180e2105cc12dba2db210443e9b6aa73d,0.9950232178487788
ba156d8fbfb7cdae8a5baa1e909d73ca759a4506,0.9991555642942266
ba42824c9fbf3144e38a27c01202fb99fbe820f2,0.9992100501352892
baa7674925960be46ac2381a8d9d02cf788a1f0e,0.9987558350771932
bb288e150baa215f3fbd4e545e744acd469051d0,0.9995758166234217
bbe867a9051e2cfff36862da44ec6538ca1371e3,0.9999201317637789
bc03b0de664cfc17076b71c5a92d31cd41e95b90,0.7538078554663331
bc6b1aeae602820e9af67763214c3b38c6d34f7c,0.9970238797262541
be0d8d82b061b00696fbd9b95ef857ecd69eba89,0.9844705648557561
bf9165b6b46446eb21e1ee4d768fcd7470bc0002,0.9987669139043169
bfb90385bf9785db579d1243a9fa9bc3e09275e5,0.9999060744144664
c1c958f2a8eab68a85e1a3394fdb966d25fbced7,0.9998502528489843
c28ce27322da7fd49c29c22b7ea443e51f1c5983,0.9999273208285936
c30ea3746b77ab3df9a248887219ce7ec3ae816c,0.9995483780925724
c33ed32cb48462139de1ffa107f541392ac57b90,0.9978032655534933
c34240c56b9621bd6156b9cb5ff3af5a0c23c545,0.9999377122915524
c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,0.9972862009554775
c570985cd370737d79f5a5ead525ae07e060a05a,0.9993421795065432
c5b33e526e0cfc30253e1f1dd463a58be57ca9b7,0.9996470271984446
c5c110e01d3238ba797770f43ffac61582905881,0.9985189675109735
c5cbf370a4a5071e8fcff0863048524a4f0c1698,0.9993230132248214
c63c76c273f87cc3daf6d1d4d7308641ae99dcdb,0.9516485060574081
c771b9b47687cd6e9a271d96d91546cdf64773b1,0.9992999135550794
c77678ba55303523ebfb97073b6920fb80c7b9db,0.9989799047886764
c785e89c260abc249bd3e01b0261c8289e1f6fc5,0.9907936754016411
c7f3ef37c1fd320d2ccdc5fe407519ad4d37c2a0,0.7308301125193796
c83a5f3b726a6786746809a9eb59a56251e77fbc,0.9991285888245852
c86edf42afe1847e481b41dc9d0c5e33829cb6c6,0.9999242372397871
c9669b5b89fc408871121e3f22f1a55387f86a10,0.9990790048891927
c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615,0.999976540509908
ca2c2c964849a5a95e711c191c76abab3579dde4,0.9999939777633639
ca4642472cc6e3d842d01e5a32d32e7f22dd3130,0.9997711395164721
ca8ffb4257014056a30def0486b020bf33b2b69e,0.9660624184633654
cb3c7e5264c457811687d56871ecb384e1fc9d43,0.9997774067872448
cb787fada5fe97b256afeb7330829c6f00eb3cd5,0.9998964050448585
cc31829956f99898e6346ea28c395954ce5c56a9,0.9994620993102118
cc5d54a2908ea64e27c812e52399971241126476,0.9998689118972888
cc6628a83ef1e3ca716a18ea09fdbc43a8d9c7ae,0.9999262463135806
cccf695db35ac9caeedd9e09360089c98e2630c4,0.9991425578277296
cd2d39482cb9657fbecf19944c15ae7c52eb1707,0.9999082776419312
cd691b2146780fd146bb78a7c3fb0290231b99d0,0.9993792606413914
cd8e903f5d47c7fe985b5286881acabd6a1c0aaf,0.9999075120695472
ce3f1212b15beb12edea489fe54bc71f88d14404,0.996994067601123
ce4b631f7197a9ae1a25a7669453176e10d5856a,0.9952569302588776
ce7a39cabc8fa6136cfc5af5c815fc5293218520,0.9972393606641049
ce7e68aea29efdee707547a26a05889c2729cedd,0.9993484869712661
d00d3a5453104bb7cbd2b4955c406d0d904ba38f,0.9998069578707593
d05169b4bda3942da81b43ab31085c65687da017,0.9997418628229222
d0bc8df7b268958fec46bb548be4f13421f53391,0.9998984656746619
d13c23a0ea32fc57891f85c61e71e1cea6585af9,0.9998870280925358
d1890f68a453f28f4a39fdece8fdd855bd7bd310,0.9989271128546737
d18a9be20e7f679b3a13ab11abffb6de28a71fbe,0.9984700413359318
d1a636c50bac97f4993f3d7c3095cd4d7fc9ce32,0.9995100899569598
d1ab510bdc2f54bdcb5476ca04d92fc4bdbbd21c,0.9998490953985815
d1fb60b7c00a5ff8b593a30e528a0dee0ceafcee,0.9684979666433877
d21137b6a1acb9f0513ec20b4fb777f3188c446c,0.9954431856413588
d2ccd63eb409e22afe370537feb8790906baeb51,0.9999782901673775
d2d840bf7f8065e0cad662745c06a7c059b57d20,0.9996830931284438
d3e25adf5575bcaccf20fd52278eeb30671915e8,0.9994083536538895
d40b7574c01ee56d73eb6dc25f544a9b1e04c865,0.9996682730181691
d40e19f66e76cc54b02ae688174877657d1bdd5e,0.9992383256919107
d4912fca8a756d97baa6cea58c696ff660a942f9,0.9998555468859449
d525996b1ef1fc40898a04f7e01fa150185967e8,0.9981375558759449
d5d6332cc15098eff891633cc69a09a7052ec25b,0.9998945011578385
d622398e3fb624f00911183d6e58dab4fd3c1e2f,0.99976081163203
d780125a74a2dff77d702279c705d3515c54dd4f,0.9991484544361962
d8314b416aac63e0a04a565f21c2f5c44fc93a82,0.9999985462452686
d8438cab3f6b5c99fb6a77740349082c27830387,0.8981691044293807
d8bb6583f3cc11c8bb9d6dcb51a2e1124c4d583f,0.9997230228786863
d8ed22edb9b4c9c2eccdde41cecb635458209e93,0.9994121793657618
d90f29830aaee0e99b4f186948b05f1f512b6626,0.9996868006425372
d9392fb6b3451f0855bf971c2b0930ce7eb67b2d,0.999978412334292
db47cee45cc504eaf4bf946805f9cb50e82a8780,0.9998903982470881
dca97b9a0e49ae8dd3369b686ea7e60fab0ea816,0.9324734571177953
dcce8faf157b176b69823ebb318ef18783852292,0.6793575256947533
dcd1074e8c15e77a08aeed5ac7817f50f53da55e,0.9991792915320322
dcddfb35993dd1e997ef109722a8eae55be41cf6,0.9182984298236953
dcf227953e73c1ea87c134a6d96d572f2ca2832c,0.9999883858981389
dcf5a54f31d354f88068b38c2fb509cb230cee7d,0.9996899177158893
dd460d017539835cf3bfd3496934d7ae4c297f49,0.9999386230569327
dd5e497272a1d0d0541cc3a42f7341382ef2baa8,0.9999404468764527
de47b73c7ba916243c257d99872d0d56c99fafb7,0.9997744119878128
de74a3a4f910765bc17d8af5d4ae6099b653023f,0.9999648637762671
df0af3b612213435ad09bcd28dddffd57a57bf89,0.9983658529695681
df3236690c3d6df47fac4046a645e452e2585686,0.9998941575477089
df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,0.999524261083685
e03881d91e48d24658613cc74211e416df89a171,0.9995008152917894
e217b33913255fb3421e28b61217176f35544e75,0.9998474868372628
e220cb93d232a90910fbfbb7115df14c8a8107fd,0.9994118085611903
e294b257e9eaf219586d0deec990b0d66720bb9b,0.9987590207059956
e320af6f56bc931c96964a44da3c97f2db54df64,0.9966879791245956
e5161e0442a32475dc05ba2d3a1cbd430f4a2035,0.9996297556449889
e53d84fb034308ab01bc23ac5962a2d3652987d4,0.9998777113912299
e5d8e3a1ceb99aaf94f035bf1cc3f330b9418393,0.6917702070014317
e62a0e36a382e7f9ee79c324f0bf9ae2a054239b,0.9993912332374137
e6d54b5769c871de0324a5036c61f08f6ec4ae54,0.9994224038568349
e7301b91c98d569de3831971f5a27154b0771cf8,0.999755891739079
e7b4598b6008cf501132b47ba13ed4e0e09c2cc1,0.8032736610917436
e9608e35528700b895cf6d09a0311a1dd490b917,0.9988905999413032
e99d1668c1d0134c149b205d148ef407abb3e995,0.999188644039319
e9c186015cf43a735bc0e8943bc677715d4c217b,0.9996249220199015
ea5d4731b60baeec6fb097844ee87a92f197afba,0.9994706948641198
eacbdd48ee908eb92a0c864e2d7419177f0a29a2,0.999340270740493
eb15f8073cca43cf865e0a8c6e9cafbfad79b0f5,0.564296324709004
eb2836b7bee247fb8e3fade0b8122212ab61a1da,0.9552778236168946
eb66fbd5c2043f04ec49ef7eae67dea713e4413b,0.9988331743826834
eb6e154ad3783ad881b92fa8986ea1e517cfd566,0.9999945004856182
eb7826fe9c715f8b362f0ecf560aa013e309496e,0.9542994993368857
ec9f25ec06c38ed832c64d661c8e22c092e36763,0.9999609736894449
ecbcc3bd709776326a720729ad74c020c160aa3a,0.995977070078714
ecddda313c99815066bcbdf47177fc53c0d5a64f,0.9996970344570728
ecedaa3a6ff7757ee381d2cfe14652819c9e843f,0.9996910548234188
ed7614ed857369ac35635fa03058051caaeb64df,0.9999358156251804
edb34cb72264ba007727a44d6c8525b63f2d00ed,0.999950933738239
ee68b4469aca5519cbdfcee4f9e49022ff54971d,0.9995599303619438
ef45430e394ca89339d2683940016c42f1a276e4,0.9996749765228613
ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,0.9974387584963998
ef8fd94ed83825073e52402990a15f1e1a8eb80f,0.9779545418059076
f020ee19a7d6ef10ec34e8a8b9571ca19e5c798b,0.9985261604222406
f0aa7f998114a8653bb6aba50b905406d084e074,0.9968599511665032
f25e5a2bcf228cabf78df6466d42e0a454dfb898,0.9996878732720581
f27da41c5e1f933ac24bd0f7f9620b3d521ad5ab,0.9934652530573744
f2c557df3514fc8e0ed431a8826155df05706c32,0.9996297962640368
f3089e76405aa565aa1af0df7f2926dfb3c402eb,0.9950863447200367
f3b9984ad33788b2cc19a38aefaa2bc14fec7067,0.9992933218830928
f48b3e3759c07361215e643dd762e0e9e17b0234,0.9997308225588866
f4a5502e04c70ffda434106779d5bb8d164d466a,0.999799506272559
f5d88ad109ebd14216cd511e05b921c4ba270d85,0.9999547486394853
f68c6f96f6e4a331e1b62107f95aef4573798895,0.9990483230858533
f73bef774b89d3ca92d9c437320a82f4ad697d06,0.9802475771815079
f73e589fee3c6f0a4f5f724d60babb9113b739b7,0.9999938562335252
f793be05cf02f6e27bb5e49aa223982352b29749,0.9996977349773054
f8acf976c9439fb56f10ccf667889f6aacff9f78,0.9992326861994245
f8cc939e969331c93d31ef139a62816b20d1e395,0.9984909494157335
f9393c337900a568c4b0551f2d1fb05f006a0387,0.999603708467635
fa77b3f727c4b2db407a91a43add98776f5eb394,0.9981337597604294
fb6599b15e9f52010389b8c4d1e74d0d73071329,0.9990894164630164
fc64abde1fbd720ea159587298a2821415a1504e,0.9998752019972088
fc7a18a80f85bea935be82441f33bb7d4804c7ca,0.9999675730935483
fce447522513b244e3d479b7b9c45198c444ba28,0.9999183891485874
fdd493933ba441afaa18869629ce1aa74a09d2b1,0.5660918540324569
fe268fa1663384ff17332db9468aa5a2d274dd64,0.9999921747496845
fe2a04b08848e29e6cb5852ae85280020017e863,0.9990196049158657
fe741eacccd370d7a3b2a4a7b71e706d023d05ec,0.9988749260794337
fed07af9fa8e27ef4d563f4176ac4e077566d546,0.9993516110111341
